datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2022-12-08,"Khulna,Bangladesh",27.4,15.9,20.7,27.6,15.9,20.7,12.5,62.0,0.0,0.0,0.0,,0.0,0.0,16.2,11.5,352.5,1012.6,75.1,17.6,181.5,15.7,7.0,10.0,2022-12-08T06:30:16,2022-12-08T17:16:58,0.5,Partially cloudy
2022-12-09,"Khulna,Bangladesh",27.9,16.0,20.8,28.2,16.0,20.8,13.3,64.9,0.0,0.0,0.0,,0.0,0.0,12.2,10.4,346.8,1012.3,47.6,17.6,200.9,17.4,7.0,10.0,2022-12-09T06:30:55,2022-12-09T17:17:12,0.54,Partially cloudy
2022-12-10,"Khulna,Bangladesh",28.1,16.6,21.4,28.0,16.6,21.4,13.7,63.9,0.0,0.0,0.0,,0.0,0.0,13.0,10.4,342.8,1012.3,58.9,17.8,194.0,16.6,7.0,10.0,2022-12-10T06:31:33,2022-12-10T17:17:28,0.57,Partially cloudy
2022-12-11,"Khulna,Bangladesh",29.2,16.9,22.0,29.3,16.9,21.9,13.2,61.0,0.0,0.0,0.0,,0.0,0.0,14.8,12.6,344.3,1012.7,11.2,17.7,197.2,17.0,7.0,10.0,2022-12-11T06:32:11,2022-12-11T17:17:46,0.6,Clear
2022-12-12,"Khulna,Bangladesh",28.8,16.0,21.4,27.5,16.0,21.2,11.7,58.1,0.0,0.0,0.0,,0.0,0.0,15.5,12.6,350.2,1012.3,8.2,17.3,197.3,17.0,7.0,10.0,2022-12-12T06:32:48,2022-12-12T17:18:04,0.63,Clear
2022-12-13,"Khulna,Bangladesh",28.8,17.1,22.2,29.7,17.1,22.1,12.1,57.6,0.0,0.0,0.0,,0.0,0.0,18.0,13.7,341.3,1012.4,2.7,16.6,193.9,16.6,7.0,10.0,2022-12-13T06:33:25,2022-12-13T17:18:24,0.67,Clear
2022-12-14,"Khulna,Bangladesh",29.0,17.7,22.0,28.2,17.7,21.8,10.5,53.1,0.0,0.0,0.0,,0.0,0.0,14.4,12.2,341.8,1012.5,0.8,17.5,197.1,16.9,7.0,10.0,2022-12-14T06:34:01,2022-12-14T17:18:45,0.7,Clear
2022-12-15,"Khulna,Bangladesh",27.8,15.2,20.4,27.0,15.2,20.3,7.1,48.0,0.0,0.0,0.0,,0.0,0.0,16.6,13.3,329.8,1012.1,3.0,17.5,200.7,17.2,7.0,10.0,2022-12-15T06:34:37,2022-12-15T17:19:07,0.73,Clear
2022-12-16,"Khulna,Bangladesh",26.9,14.2,19.2,26.6,14.2,19.2,5.3,43.4,0.0,0.0,0.0,,0.0,0.0,18.4,14.0,336.3,1012.0,18.7,19.3,205.7,17.7,8.0,10.0,2022-12-16T06:35:12,2022-12-16T17:19:31,0.75,Clear
2022-12-17,"Khulna,Bangladesh",26.8,13.0,18.8,26.5,13.0,18.8,7.6,52.8,0.0,0.0,0.0,,0.0,0.0,11.2,10.8,336.1,1012.9,18.8,17.6,203.4,17.6,7.0,10.0,2022-12-17T06:35:46,2022-12-17T17:19:55,0.8,Clear
2022-12-18,"Khulna,Bangladesh",27.1,13.9,19.9,26.8,13.9,19.9,13.2,68.1,0.0,0.0,0.0,,0.0,0.0,9.4,9.0,327.2,1012.8,22.9,17.5,197.9,17.1,7.0,10.0,2022-12-18T06:36:20,2022-12-18T17:20:21,0.83,Partially cloudy
2022-12-19,"Khulna,Bangladesh",27.7,15.4,20.8,27.9,15.4,20.8,14.3,69.1,0.0,0.0,0.0,,0.0,0.0,11.5,11.5,317.1,1011.7,39.7,17.4,193.3,16.7,7.0,10.0,2022-12-19T06:36:52,2022-12-19T17:20:48,0.86,Partially cloudy
2022-12-20,"Khulna,Bangladesh",27.6,15.7,20.9,27.9,15.7,20.8,13.1,64.5,0.0,0.0,0.0,,0.0,0.0,13.7,11.9,333.7,1011.4,40.1,17.5,197.2,17.1,7.0,10.0,2022-12-20T06:37:24,2022-12-20T17:21:15,0.9,Partially cloudy
2022-12-21,"Khulna,Bangladesh",27.5,16.1,20.9,27.0,16.1,20.8,13.6,66.0,0.0,0.0,0.0,,0.0,0.0,14.8,12.2,350.6,1012.0,40.5,17.5,194.7,16.9,7.0,10.0,2022-12-21T06:37:55,2022-12-21T17:21:44,0.93,Partially cloudy
2022-12-22,"Khulna,Bangladesh",27.6,15.7,20.5,26.7,15.7,20.4,11.1,59.1,0.0,0.0,0.0,,0.0,0.0,14.4,12.2,329.2,1012.0,59.8,17.5,178.5,15.5,7.0,10.0,2022-12-22T06:38:25,2022-12-22T17:22:14,0.96,Partially cloudy
2022-12-23,"Khulna,Bangladesh",28.0,14.9,20.3,26.8,14.9,20.1,9.5,55.1,0.0,0.0,0.0,,0.0,0.0,18.4,14.0,348.6,1012.4,29.2,17.5,197.1,17.0,7.0,10.0,2022-12-23T06:38:54,2022-12-23T17:22:45,0.0,Partially cloudy
2022-12-24,"Khulna,Bangladesh",28.4,13.9,20.3,27.1,13.9,20.2,8.0,50.3,0.0,0.0,0.0,,0.0,0.0,20.9,15.5,345.4,1012.7,3.7,17.6,199.4,17.2,7.0,10.0,2022-12-24T06:39:23,2022-12-24T17:23:17,0.03,Clear
2022-12-25,"Khulna,Bangladesh",29.3,15.4,21.9,28.4,15.4,21.7,11.2,54.9,0.0,0.0,0.0,,0.0,0.0,18.7,12.2,188.7,1013.5,15.0,17.6,194.8,16.8,7.0,10.0,2022-12-25T06:39:50,2022-12-25T17:23:49,0.06,Clear
2022-12-26,"Khulna,Bangladesh",29.4,16.6,22.5,29.6,16.6,22.5,14.9,66.0,0.0,0.0,0.0,,0.0,0.0,26.6,13.3,219.0,1014.7,4.4,17.6,194.2,16.8,7.0,10.0,2022-12-26T06:40:16,2022-12-26T17:24:23,0.1,Clear
2022-12-27,"Khulna,Bangladesh",29.3,18.2,23.0,28.9,18.2,22.9,16.2,68.3,0.1,100.0,4.17,rain,0.0,0.0,22.3,13.3,265.4,1014.2,34.1,17.6,185.7,15.9,7.0,10.0,2022-12-27T06:40:41,2022-12-27T17:24:57,0.13,"Rain, Partially cloudy"
2022-12-28,"Khulna,Bangladesh",28.0,17.2,22.2,27.5,17.2,22.2,13.1,60.6,0.0,0.0,0.0,,0.0,0.0,31.0,14.0,354.8,1014.9,44.3,17.6,191.4,16.5,7.0,10.0,2022-12-28T06:41:05,2022-12-28T17:25:32,0.17,Partially cloudy
2022-12-29,"Khulna,Bangladesh",25.9,13.3,18.7,25.9,13.3,18.7,5.8,48.0,0.0,0.0,0.0,,0.0,0.0,15.5,14.0,347.9,1017.3,72.3,17.5,201.9,17.4,7.0,10.0,2022-12-29T06:41:28,2022-12-29T17:26:08,0.2,Partially cloudy
2022-12-30,"Khulna,Bangladesh",25.2,13.0,18.4,25.2,13.0,18.4,6.8,51.9,0.0,0.0,0.0,,0.0,0.0,14.8,12.6,338.0,1018.0,31.6,17.6,200.6,17.2,7.0,10.0,2022-12-30T06:41:50,2022-12-30T17:26:44,0.25,Partially cloudy
2022-12-31,"Khulna,Bangladesh",26.5,13.9,19.3,26.5,13.9,19.3,8.6,54.9,0.0,0.0,0.0,,0.0,0.0,9.0,9.0,72.4,1017.2,1.3,17.5,199.7,17.0,7.0,10.0,2022-12-31T06:42:11,2022-12-31T17:27:22,0.27,Clear
2023-01-01,"Khulna,Bangladesh",27.0,14.6,19.6,26.5,14.6,19.6,10.1,58.8,0.0,0.0,0.0,,0.0,0.0,12.6,10.1,34.8,1018.0,11.1,17.3,200.1,17.2,7.0,10.0,2023-01-01T06:42:30,2023-01-01T17:27:59,0.3,Clear
2023-01-02,"Khulna,Bangladesh",27.1,15.0,19.9,26.7,15.0,19.9,9.9,57.0,0.0,0.0,0.0,,0.0,0.0,15.8,15.1,3.4,1018.6,1.8,17.6,201.3,17.5,7.0,10.0,2023-01-02T06:42:49,2023-01-02T17:28:38,0.34,Clear
2023-01-03,"Khulna,Bangladesh",25.8,14.1,18.5,25.8,14.1,18.5,9.9,61.4,0.0,0.0,0.0,,0.0,0.0,16.9,15.1,355.7,1018.6,5.1,17.6,203.8,17.7,7.0,10.0,2023-01-03T06:43:06,2023-01-03T17:29:17,0.37,Clear
2023-01-04,"Khulna,Bangladesh",25.3,12.5,17.4,25.3,12.5,17.4,9.6,64.4,0.0,0.0,0.0,,0.0,0.0,19.4,18.0,353.3,1018.6,20.2,17.6,204.7,17.7,7.0,10.0,2023-01-04T06:43:22,2023-01-04T17:29:56,0.41,Partially cloudy
2023-01-05,"Khulna,Bangladesh",25.7,12.4,17.4,25.7,12.4,17.4,10.3,66.9,0.0,0.0,0.0,,0.0,0.0,28.1,18.4,350.6,1018.7,17.3,17.5,202.2,17.5,7.0,10.0,2023-01-05T06:43:36,2023-01-05T17:30:36,0.44,Clear
2023-01-06,"Khulna,Bangladesh",24.9,11.2,16.9,24.9,11.2,16.9,9.3,64.8,0.0,0.0,0.0,,0.0,0.0,29.5,18.0,334.9,1018.3,16.3,17.6,207.8,17.8,8.0,10.0,2023-01-06T06:43:50,2023-01-06T17:31:17,0.48,Clear
2023-01-07,"Khulna,Bangladesh",24.5,11.1,16.0,24.5,11.1,16.0,8.0,63.6,0.0,0.0,0.0,,0.0,0.0,19.4,17.3,338.0,1017.0,14.2,17.5,208.8,17.9,8.0,10.0,2023-01-07T06:44:02,2023-01-07T17:31:58,0.5,Clear
2023-01-08,"Khulna,Bangladesh",26.6,11.5,17.2,26.6,11.5,17.2,8.9,62.3,0.0,0.0,0.0,,0.0,0.0,17.3,11.9,354.5,1016.0,26.1,17.5,206.6,17.8,8.0,10.0,2023-01-08T06:44:12,2023-01-08T17:32:39,0.54,Partially cloudy
2023-01-09,"Khulna,Bangladesh",27.3,12.7,19.3,27.5,12.7,19.2,8.3,53.9,0.0,0.0,0.0,,0.0,0.0,17.3,12.6,348.4,1016.7,0.0,17.3,207.6,18.0,8.0,10.0,2023-01-09T06:44:22,2023-01-09T17:33:20,0.58,Clear
2023-01-10,"Khulna,Bangladesh",27.3,14.0,19.8,26.7,14.0,19.7,7.7,50.5,0.0,0.0,0.0,,0.0,0.0,16.2,12.2,338.4,1015.6,0.0,17.5,209.8,18.2,8.0,10.0,2023-01-10T06:44:30,2023-01-10T17:34:02,0.61,Clear
2023-01-11,"Khulna,Bangladesh",27.2,12.5,18.8,26.6,12.5,18.8,5.3,46.8,0.0,0.0,0.0,,0.0,0.0,14.4,14.0,335.0,1014.1,0.0,17.6,214.0,18.6,8.0,10.0,2023-01-11T06:44:36,2023-01-11T17:34:44,0.64,Clear
2023-01-12,"Khulna,Bangladesh",26.7,11.5,18.4,26.7,11.5,18.4,3.6,43.2,0.0,0.0,0.0,,0.0,0.0,14.4,11.9,326.6,1012.9,0.0,18.4,214.3,18.6,8.0,10.0,2023-01-12T06:44:41,2023-01-12T17:35:27,0.68,Clear
2023-01-13,"Khulna,Bangladesh",27.9,12.7,20.3,28.0,12.7,20.2,9.0,53.9,0.0,0.0,0.0,,0.0,0.0,12.6,9.7,237.6,1013.4,2.5,17.6,210.5,18.2,8.0,10.0,2023-01-13T06:44:45,2023-01-13T17:36:09,0.71,Clear
2023-01-14,"Khulna,Bangladesh",28.9,17.5,22.4,28.1,17.5,22.2,15.8,70.6,0.0,0.0,0.0,,0.0,0.0,18.4,11.2,269.5,1012.8,21.6,17.6,204.3,17.5,7.0,10.0,2023-01-14T06:44:48,2023-01-14T17:36:52,0.74,Partially cloudy
2023-01-15,"Khulna,Bangladesh",28.6,17.7,21.8,27.5,17.7,21.6,13.0,61.7,0.0,0.0,0.0,,0.0,0.0,23.0,14.0,355.4,1012.5,5.1,17.3,207.8,18.0,8.0,10.0,2023-01-15T06:44:49,2023-01-15T17:37:34,0.75,Clear
2023-01-16,"Khulna,Bangladesh",27.1,15.6,20.4,26.6,15.6,20.4,11.7,60.1,0.0,0.0,0.0,,0.0,0.0,23.0,11.5,15.4,1014.2,6.3,17.6,208.5,18.1,8.0,10.0,2023-01-16T06:44:49,2023-01-16T17:38:17,0.81,Clear
2023-01-17,"Khulna,Bangladesh",25.9,14.0,19.3,25.9,14.0,19.3,11.1,61.9,0.0,0.0,0.0,,0.0,0.0,20.5,11.9,8.9,1015.1,11.4,17.6,210.1,18.3,8.0,10.0,2023-01-17T06:44:47,2023-01-17T17:39:00,0.85,Clear
2023-01-18,"Khulna,Bangladesh",26.6,15.0,19.4,26.6,15.0,19.4,10.4,58.8,0.0,0.0,0.0,,0.0,0.0,18.0,13.0,12.7,1017.0,30.1,17.6,209.2,18.2,8.0,10.0,2023-01-18T06:44:44,2023-01-18T17:39:43,0.88,Partially cloudy
2023-01-19,"Khulna,Bangladesh",25.3,13.7,18.8,25.3,13.7,18.8,7.4,51.7,0.0,0.0,0.0,,0.0,0.0,18.4,16.2,358.7,1017.4,16.5,17.7,215.9,18.6,8.0,10.0,2023-01-19T06:44:40,2023-01-19T17:40:25,0.91,Clear
2023-01-20,"Khulna,Bangladesh",26.5,11.2,18.5,26.5,11.2,18.5,4.7,46.5,0.0,0.0,0.0,,0.0,0.0,16.9,14.8,350.6,1016.4,6.5,17.7,220.6,19.2,8.0,10.0,2023-01-20T06:44:34,2023-01-20T17:41:08,0.95,Clear
2023-01-21,"Khulna,Bangladesh",28.2,11.2,19.5,26.8,11.2,19.3,4.3,43.5,0.0,0.0,0.0,,0.0,0.0,17.6,15.8,347.6,1015.0,3.4,17.7,223.3,19.3,8.0,10.0,2023-01-21T06:44:26,2023-01-21T17:41:51,0.98,Clear
2023-01-22,"Khulna,Bangladesh",29.6,13.9,21.4,27.9,13.9,21.2,7.6,46.3,0.0,0.0,0.0,,0.0,0.0,18.4,15.1,6.4,1014.2,2.7,17.5,219.1,18.9,8.0,10.0,2023-01-22T06:44:18,2023-01-22T17:42:33,0.0,Clear
2023-01-23,"Khulna,Bangladesh",30.2,16.1,22.4,28.9,16.1,22.2,12.5,57.4,0.0,0.0,0.0,,0.0,0.0,19.4,13.7,352.5,1013.5,38.7,17.5,216.3,18.7,8.0,10.0,2023-01-23T06:44:08,2023-01-23T17:43:16,0.05,Partially cloudy
2023-01-24,"Khulna,Bangladesh",31.2,17.6,23.3,29.7,17.6,23.1,13.4,58.0,0.0,0.0,0.0,,0.0,0.0,16.2,13.7,5.9,1013.6,38.3,17.6,217.3,18.7,8.0,10.0,2023-01-24T06:43:56,2023-01-24T17:43:58,0.08,Partially cloudy
2023-01-25,"Khulna,Bangladesh",30.9,16.9,23.5,31.4,16.9,23.2,12.4,55.0,0.0,0.0,0.0,,0.0,0.0,14.0,13.3,359.8,1013.5,27.0,18.3,219.9,19.1,8.0,10.0,2023-01-25T06:43:44,2023-01-25T17:44:40,0.11,Partially cloudy
2023-01-26,"Khulna,Bangladesh",30.7,18.5,23.9,30.5,18.5,23.8,14.1,57.4,0.0,0.0,0.0,,0.0,0.0,15.5,11.5,314.3,1012.8,16.1,17.6,215.3,18.6,8.0,10.0,2023-01-26T06:43:30,2023-01-26T17:45:21,0.15,Clear
2023-01-27,"Khulna,Bangladesh",29.9,18.2,23.6,29.3,18.2,23.5,14.3,59.2,0.0,0.0,0.0,,0.0,0.0,22.3,17.6,347.0,1012.9,25.1,17.6,217.7,18.8,8.0,10.0,2023-01-27T06:43:14,2023-01-27T17:46:03,0.18,Partially cloudy
2023-01-28,"Khulna,Bangladesh",29.8,17.7,23.1,28.5,17.7,22.9,13.3,58.1,0.0,0.0,0.0,,0.0,0.0,23.0,18.4,352.4,1012.7,2.0,17.6,221.9,19.1,8.0,10.0,2023-01-28T06:42:57,2023-01-28T17:46:44,0.25,Clear
2023-01-29,"Khulna,Bangladesh",28.7,15.1,21.1,27.1,15.1,20.9,6.6,46.5,0.0,0.0,0.0,,0.0,0.0,20.9,14.0,349.4,1013.3,8.6,17.7,236.0,20.3,8.0,10.0,2023-01-29T06:42:39,2023-01-29T17:47:25,0.25,Clear
2023-01-30,"Khulna,Bangladesh",30.3,14.9,21.6,28.5,14.9,21.4,10.2,53.4,0.0,0.0,0.0,,0.0,0.0,13.7,10.4,347.3,1014.0,11.4,17.4,231.8,20.1,8.0,10.0,2023-01-30T06:42:20,2023-01-30T17:48:06,0.28,Clear
2023-01-31,"Khulna,Bangladesh",30.6,17.9,23.3,29.7,17.9,23.1,12.8,56.2,0.0,0.0,0.0,,0.0,0.0,17.3,14.4,330.0,1012.3,76.2,17.5,211.8,18.2,8.0,10.0,2023-01-31T06:41:59,2023-01-31T17:48:46,0.31,Partially cloudy
2023-02-01,"Khulna,Bangladesh",29.8,19.7,23.4,28.4,19.7,23.2,11.7,51.1,0.0,0.0,0.0,,0.0,0.0,30.6,21.2,345.7,1012.4,62.7,19.2,192.4,16.8,8.0,10.0,2023-02-01T06:41:37,2023-02-01T17:49:26,0.35,Partially cloudy
2023-02-02,"Khulna,Bangladesh",28.9,15.1,20.7,27.3,15.1,20.5,5.5,40.5,0.0,0.0,0.0,,0.0,0.0,39.2,29.5,342.0,1013.6,35.7,20.4,243.2,21.0,9.0,10.0,2023-02-02T06:41:13,2023-02-02T17:50:05,0.38,Partially cloudy
2023-02-03,"Khulna,Bangladesh",28.6,12.2,20.1,27.1,12.2,19.9,7.9,50.8,0.0,0.0,0.0,,0.0,0.0,21.6,15.8,329.4,1013.2,37.9,18.5,240.3,20.8,9.0,10.0,2023-02-03T06:40:49,2023-02-03T17:50:45,0.42,Partially cloudy
2023-02-04,"Khulna,Bangladesh",28.5,12.1,20.9,27.0,12.1,20.7,6.4,43.6,0.0,0.0,0.0,,0.0,0.0,19.4,15.5,326.8,1012.0,56.5,19.5,240.6,20.8,9.0,10.0,2023-02-04T06:40:23,2023-02-04T17:51:23,0.45,Partially cloudy
2023-02-05,"Khulna,Bangladesh",29.0,12.7,21.3,27.5,12.7,21.0,6.5,41.8,0.0,0.0,0.0,,0.0,0.0,17.6,14.0,344.6,1011.8,30.0,19.5,239.7,20.6,8.0,10.0,2023-02-05T06:39:55,2023-02-05T17:52:02,0.48,Partially cloudy
2023-02-06,"Khulna,Bangladesh",29.3,14.1,21.8,27.7,14.1,21.4,7.8,45.5,0.0,0.0,0.0,,0.0,0.0,18.4,13.3,258.2,1011.7,1.4,19.6,239.7,20.6,8.0,10.0,2023-02-06T06:39:27,2023-02-06T17:52:40,0.5,Clear
2023-02-07,"Khulna,Bangladesh",30.3,13.7,22.3,29.8,13.7,22.0,12.9,60.8,0.0,0.0,0.0,,0.0,0.0,28.4,14.4,232.9,1011.0,4.1,17.9,237.0,20.3,8.0,10.0,2023-02-07T06:38:58,2023-02-07T17:53:17,0.55,Clear
2023-02-08,"Khulna,Bangladesh",31.7,17.6,23.6,30.0,17.6,23.4,15.0,64.5,0.0,0.0,0.0,,0.0,0.0,28.4,16.2,226.3,1011.2,4.6,16.8,236.8,20.4,8.0,10.0,2023-02-08T06:38:27,2023-02-08T17:53:54,0.59,Clear
2023-02-09,"Khulna,Bangladesh",30.0,18.2,23.7,30.0,18.2,23.5,13.9,59.1,0.0,0.0,0.0,,0.0,0.0,18.7,10.8,276.5,1012.2,0.6,19.3,240.1,20.7,8.0,10.0,2023-02-09T06:37:55,2023-02-09T17:54:31,0.62,Clear
2023-02-10,"Khulna,Bangladesh",30.8,17.1,23.9,28.9,17.1,23.5,8.0,41.1,0.0,0.0,0.0,,0.0,0.0,16.6,14.0,315.7,1012.9,0.6,20.7,244.4,21.2,9.0,10.0,2023-02-10T06:37:22,2023-02-10T17:55:07,0.65,Clear
2023-02-11,"Khulna,Bangladesh",32.6,14.7,23.6,30.8,14.7,23.2,11.9,54.4,0.0,0.0,0.0,,0.0,0.0,19.4,14.8,243.4,1011.9,0.8,18.3,243.3,21.1,9.0,10.0,2023-02-11T06:36:48,2023-02-11T17:55:43,0.69,Clear
2023-02-12,"Khulna,Bangladesh",32.7,19.4,24.9,31.1,19.4,24.6,14.5,59.4,0.0,0.0,0.0,,0.0,0.0,22.7,15.1,277.7,1011.8,1.6,20.5,242.7,21.0,9.0,10.0,2023-02-12T06:36:12,2023-02-12T17:56:18,0.72,Clear
2023-02-13,"Khulna,Bangladesh",29.7,12.7,22.3,27.9,12.7,21.9,2.5,33.8,0.0,0.0,0.0,,0.0,0.0,32.8,17.3,333.5,1013.4,0.2,19.0,259.2,22.4,9.0,10.0,2023-02-13T06:35:36,2023-02-13T17:56:53,0.75,Clear
2023-02-14,"Khulna,Bangladesh",28.1,11.2,20.3,26.7,11.2,20.1,2.7,37.6,0.0,0.0,0.0,,0.0,0.0,14.4,12.2,329.3,1013.4,0.0,17.4,257.9,22.3,9.0,10.0,2023-02-14T06:34:59,2023-02-14T17:57:27,0.79,Clear
2023-02-15,"Khulna,Bangladesh",28.5,13.1,21.0,27.0,13.1,20.7,3.9,37.4,0.0,0.0,0.0,,0.0,0.0,11.9,9.7,140.2,1012.0,0.0,19.3,257.4,22.3,9.0,10.0,2023-02-15T06:34:20,2023-02-15T17:58:01,0.83,Clear
2023-02-16,"Khulna,Bangladesh",28.4,13.6,21.9,27.4,13.6,21.7,11.9,57.3,0.0,0.0,0.0,,0.0,0.0,10.4,8.6,206.0,1013.2,0.0,19.9,250.6,21.5,9.0,10.0,2023-02-16T06:33:41,2023-02-16T17:58:34,0.86,Clear
2023-02-17,"Khulna,Bangladesh",30.7,14.7,23.5,29.5,14.7,23.3,14.5,60.9,0.0,0.0,0.0,,0.0,0.0,27.0,15.8,176.1,1014.1,15.8,18.8,247.8,21.4,9.0,10.0,2023-02-17T06:33:01,2023-02-17T17:59:07,0.9,Clear
2023-02-18,"Khulna,Bangladesh",30.8,19.7,24.6,31.0,19.7,24.7,16.8,64.5,0.0,0.0,0.0,,0.0,0.0,22.3,19.4,213.1,1014.1,38.1,17.9,197.4,17.0,9.0,10.0,2023-02-18T06:32:19,2023-02-18T17:59:39,0.93,Partially cloudy
2023-02-19,"Khulna,Bangladesh",31.1,18.7,25.1,32.2,18.7,25.0,15.5,58.5,0.0,0.0,0.0,,0.0,0.0,25.6,14.4,231.5,1013.4,10.2,18.7,250.3,21.5,9.0,10.0,2023-02-19T06:31:37,2023-02-19T18:00:11,0.96,Clear
2023-02-20,"Khulna,Bangladesh",32.1,20.2,25.7,32.5,20.2,25.6,15.4,57.5,0.0,0.0,0.0,,0.0,0.0,31.0,17.6,227.5,1012.2,14.8,18.7,250.0,21.4,9.0,10.0,2023-02-20T06:30:54,2023-02-20T18:00:43,0.0,Clear
2023-02-21,"Khulna,Bangladesh",33.5,21.1,26.4,32.2,21.1,26.4,17.0,61.0,0.0,0.0,0.0,,0.0,0.0,29.5,13.7,225.3,1012.2,2.5,22.3,253.2,22.0,9.0,10.0,2023-02-21T06:30:10,2023-02-21T18:01:14,0.03,Clear
2023-02-22,"Khulna,Bangladesh",34.9,20.7,26.6,33.0,20.7,26.4,17.0,63.1,0.0,0.0,0.0,,0.0,0.0,43.2,24.1,204.8,1011.0,1.2,20.6,257.6,22.3,9.0,10.0,2023-02-22T06:29:25,2023-02-22T18:01:44,0.06,Clear
2023-02-23,"Khulna,Bangladesh",35.1,20.9,26.6,41.3,20.9,26.5,15.7,62.8,0.0,0.0,0.0,,0.0,0.0,41.4,18.7,223.0,1011.3,18.4,18.8,262.5,22.7,9.0,30.0,2023-02-23T06:28:39,2023-02-23T18:02:14,0.1,Clear
2023-02-24,"Khulna,Bangladesh",33.4,21.0,26.4,32.1,21.0,26.4,17.9,65.7,0.0,0.0,0.0,,0.0,0.0,27.4,14.0,225.8,1012.8,14.5,18.7,258.2,22.3,9.0,30.0,2023-02-24T06:27:53,2023-02-24T18:02:44,0.13,Clear
2023-02-25,"Khulna,Bangladesh",33.6,21.6,26.8,35.1,21.6,26.7,15.5,57.0,0.0,0.0,0.0,,0.0,0.0,19.1,13.7,269.0,1015.0,17.7,18.4,262.6,22.7,9.0,10.0,2023-02-25T06:27:05,2023-02-25T18:03:13,0.16,Clear
2023-02-26,"Khulna,Bangladesh",33.0,16.7,26.1,30.8,16.7,25.4,9.7,40.7,0.0,0.0,0.0,,0.0,0.0,12.2,13.3,260.4,1016.6,2.1,19.6,268.9,23.2,9.0,10.0,2023-02-26T06:26:17,2023-02-26T18:03:42,0.2,Clear
2023-02-27,"Khulna,Bangladesh",33.4,18.1,26.2,34.9,18.1,26.0,14.1,52.4,0.0,0.0,0.0,,0.0,0.0,30.6,16.2,238.1,1016.0,1.7,17.0,266.1,23.1,9.0,10.0,2023-02-27T06:25:28,2023-02-27T18:04:11,0.25,Clear
2023-02-28,"Khulna,Bangladesh",33.2,20.1,25.9,31.2,20.1,25.3,10.1,42.2,0.0,0.0,0.0,,0.0,0.0,17.6,13.0,285.3,1016.3,0.0,18.8,269.3,23.3,9.0,10.0,2023-02-28T06:24:39,2023-02-28T18:04:38,0.26,Clear
2023-03-01,"Khulna,Bangladesh",34.2,17.6,26.0,33.2,17.6,25.4,9.4,40.0,0.0,0.0,0.0,,0.0,0.0,15.5,10.8,166.3,1016.5,0.0,18.8,274.0,23.6,9.0,10.0,2023-03-01T06:23:49,2023-03-01T18:05:06,0.29,Clear
2023-03-02,"Khulna,Bangladesh",34.7,19.7,26.7,38.2,19.7,26.4,13.2,48.8,0.0,0.0,0.0,,0.0,0.0,15.8,14.0,274.8,1016.1,0.4,18.1,271.8,23.6,9.0,10.0,2023-03-02T06:22:58,2023-03-02T18:05:33,0.33,Clear
2023-03-03,"Khulna,Bangladesh",34.9,21.1,27.6,32.4,21.1,26.7,6.9,30.5,0.0,0.0,0.0,,0.0,0.0,23.0,19.1,310.6,1016.1,0.0,23.2,278.0,24.0,9.0,10.0,2023-03-03T06:22:07,2023-03-03T18:06:00,0.36,Clear
2023-03-04,"Khulna,Bangladesh",35.4,18.7,27.8,33.8,18.7,26.8,7.3,32.6,0.0,0.0,0.0,,0.0,0.0,20.2,16.9,276.4,1015.7,0.0,20.8,278.8,24.1,9.0,10.0,2023-03-04T06:21:15,2023-03-04T18:06:27,0.39,Clear
2023-03-05,"Khulna,Bangladesh",35.9,19.7,28.0,34.2,19.7,27.4,8.9,35.2,0.0,0.0,0.0,,0.0,0.0,24.8,17.3,296.0,1014.6,0.0,18.2,280.9,24.1,9.0,10.0,2023-03-05T06:20:22,2023-03-05T18:06:53,0.43,Clear
2023-03-06,"Khulna,Bangladesh",35.0,19.5,27.7,33.4,19.5,26.9,8.9,34.4,0.0,0.0,0.0,,0.0,0.0,20.5,17.3,284.3,1013.9,0.0,20.0,279.2,24.1,9.0,10.0,2023-03-06T06:19:29,2023-03-06T18:07:18,0.46,Clear
2023-03-07,"Khulna,Bangladesh",35.6,20.1,28.0,33.0,20.1,27.0,7.8,33.1,0.0,0.0,0.0,,0.0,0.0,20.9,14.8,316.3,1014.0,36.5,20.1,277.4,24.0,9.0,10.0,2023-03-07T06:18:36,2023-03-07T18:07:44,0.5,Partially cloudy
2023-03-08,"Khulna,Bangladesh",34.7,18.2,27.5,32.3,18.2,26.5,6.9,30.3,0.0,0.0,0.0,,0.0,0.0,18.7,12.2,1.5,1014.8,85.4,20.8,226.6,19.7,9.0,10.0,2023-03-08T06:17:42,2023-03-08T18:08:09,0.53,Partially cloudy
2023-03-09,"Khulna,Bangladesh",35.6,19.2,27.5,33.7,19.2,27.0,11.0,39.3,0.0,0.0,0.0,,0.0,0.0,27.7,15.5,8.7,1013.7,57.8,18.4,271.0,23.3,9.0,10.0,2023-03-09T06:16:47,2023-03-09T18:08:34,0.56,Partially cloudy
